# step, gen_loss, dis_loss
6689,  1.085137E+01, -1.561676E+01
6690,  1.447814E+01, -1.566305E+01
6691,  1.149045E+01, -1.565923E+01
6692,  1.348516E+01, -1.564305E+01
6693,  1.811640E+01, -1.564238E+01
6694,  1.336207E+01, -1.566537E+01
6695,  3.211271E+01, -1.563902E+01
6696, -1.516125E+01, -1.566011E+01
6697,  2.753212E+01, -1.566174E+01
6698,  2.137079E+01, -1.566043E+01
6699,  5.689844E+01, -1.563200E+01
6700,  3.120361E+01, -1.566444E+01
6701,  2.503743E+01, -1.565484E+01
6702,  2.471405E+01, -1.565937E+01
6703,  1.264580E+01, -1.564669E+01
6704,  1.036483E+02, -1.562745E+01
6705, -8.458752E+01, -1.554425E+01
6706, -2.791458E+01, -1.565505E+01
6707, -1.216359E+01, -1.566624E+01
6708, -3.375216E+01, -1.564379E+01
6709, -4.413739E+01, -1.564965E+01
6710, -1.422825E+01, -1.566195E+01
6711, -1.527337E+01, -1.566440E+01
6712,  9.818200E-01, -1.563627E+01
6713, -7.912635E+00, -1.566483E+01
6714, -6.848157E+00, -1.566570E+01
6715, -2.017180E+01, -1.556440E+01
6716,  7.248219E+01, -1.560149E+01
6717,  3.359244E+01, -1.566409E+01
6718,  3.297574E+01, -1.566663E+01
6719,  3.164247E+01, -1.566389E+01
6720,  2.261188E+01, -1.552634E+01
6721,  3.185791E+01, -1.566537E+01
6722,  2.514288E+01, -1.566563E+01
6723,  2.569563E+01, -1.565846E+01
6724,  1.877643E+01, -1.558948E+01
6725,  1.907276E+01, -1.566261E+01
6726,  2.097834E+01, -1.565179E+01
6727,  1.864711E+01, -1.566123E+01
6728,  1.435640E+01, -1.563201E+01
6729, -1.778484E+01, -1.566078E+01
6730,  1.677711E+01, -1.566496E+01
6731,  1.177112E+01, -1.560579E+01
6732,  1.194515E+02, -1.559204E+01
6733,  2.863648E+00, -1.566353E+01
6734,  1.605239E+01, -1.566491E+01
6735,  1.707904E+01, -1.563588E+01
6736,  1.005184E+01, -1.566453E+01
6737,  1.006915E+01, -1.564126E+01
6738,  1.152417E+01, -1.566281E+01
6739,  1.343867E+01, -1.565736E+01
6740,  7.035071E+00, -1.564427E+01
6741, -1.093325E+01, -1.566254E+01
6742, -4.129334E+00, -1.563698E+01
6743,  1.722927E+01, -1.565019E+01
6744,  5.220078E+00, -1.565861E+01
6745,  9.679709E+00, -1.564306E+01
6746,  4.181204E+00, -1.566604E+01
6747,  8.434962E+00, -1.565440E+01
6748, -2.482225E+01, -1.566256E+01
6749,  2.147112E+01, -1.562867E+01
6750, -1.865750E+00, -1.565564E+01
6751, -1.843121E+01, -1.566108E+01
6752,  6.334844E+00, -1.566266E+01
6753, -9.886179E+00, -1.566358E+01
6754,  6.782958E+00, -1.565203E+01
6755,  2.834075E+00, -1.562001E+01
6756,  4.126329E+00, -1.566221E+01
6757,  1.771829E+01, -1.566090E+01
6758,  1.749062E+01, -1.564961E+01
6759,  1.909578E+01, -1.566584E+01
6760,  1.844361E+01, -1.560928E+01
6761,  8.597438E-01, -1.566109E+01
6762,  1.830750E+01, -1.566598E+01
6763,  1.363969E+01, -1.559947E+01
6764,  7.921197E+01, -1.564534E+01
6765,  1.053785E+01, -1.566407E+01
6766,  6.832051E+00, -1.566274E+01
6767, -5.709124E-01, -1.563959E+01
6768,  3.193532E+01, -1.566402E+01
6769,  5.123334E+01, -1.561588E+01
6770, -7.405926E+00, -1.563626E+01
6771,  1.977002E+01, -1.566564E+01
6772,  1.970327E+01, -1.565470E+01
6773,  1.325755E+01, -1.565799E+01
6774,  1.432228E+01, -1.566407E+01
6775,  1.747507E+01, -1.561729E+01
6776,  3.189694E+01, -1.565996E+01
6777,  1.674194E+01, -1.564764E+01
6778,  2.775781E+01, -1.565967E+01
6779,  2.156215E+01, -1.564116E+01
6780,  1.102698E+01, -1.566001E+01
6781, -6.382980E+01, -1.556115E+01
6782,  8.851930E+01, -1.563954E+01
6783,  8.026765E+00, -1.566591E+01
6784,  1.466280E+01, -1.566565E+01
6785,  1.692138E+01, -1.564180E+01
6786,  9.789401E+00, -1.565367E+01
6787,  1.663424E+01, -1.566538E+01
6788,  1.812677E+01, -1.564975E+01
6789,  3.263399E+01, -1.566141E+01
6790,  1.723535E+01, -1.565854E+01
6791,  3.098583E+00, -1.565253E+01
6792, -1.322602E+01, -1.565554E+01
6793,  6.294448E+00, -1.565519E+01
6794,  2.052729E+01, -1.565118E+01
6795, -6.687005E+01, -1.559652E+01
6796,  8.195921E+01, -1.563996E+01
6797,  5.092325E+01, -1.568559E+01
6798,  3.876419E+01, -1.566392E+01
6799,  5.206668E+01, -1.559171E+01
6800,  1.549912E+01, -1.566488E+01
6801,  2.031058E+01, -1.566138E+01
6802,  1.476963E+00, -1.556538E+01
6803, -2.161230E+01, -1.566210E+01
6804,  2.883765E+00, -1.565206E+01
6805,  1.452489E+00, -1.566536E+01
6806, -3.633575E+01, -1.565081E+01
6807, -2.183714E+01, -1.566484E+01
6808,  1.901497E+01, -1.566707E+01
6809,  1.063913E+01, -1.566532E+01
6810, -2.260869E+00, -1.561818E+01
6811,  1.743183E+01, -1.566514E+01
6812,  1.829280E+00, -1.566071E+01
6813,  2.398058E+01, -1.565748E+01
6814,  8.875333E+00, -1.566206E+01
6815, -3.725151E+00, -1.561998E+01
6816,  2.591915E+01, -1.566525E+01
6817,  1.248509E+01, -1.566341E+01
6818, -3.374255E+00, -1.559127E+01
6819, -7.701812E+00, -1.564782E+01
6820, -4.751621E+00, -1.566513E+01
6821, -9.191882E+00, -1.563477E+01
6822,  1.096747E+01, -1.565780E+01
6823,  2.339273E+01, -1.566385E+01
6824,  1.074584E+01, -1.562105E+01
6825,  1.646057E+01, -1.566311E+01
6826,  1.676623E+01, -1.565504E+01
6827,  1.068005E+01, -1.564790E+01
6828, -4.235126E+01, -1.564439E+01
6829,  5.524830E+01, -1.564692E+01
6830,  4.877884E+01, -1.566568E+01
6831,  4.405865E+01, -1.566525E+01
6832,  5.868811E+01, -1.560890E+01
6833,  3.024213E+01, -1.566251E+01
6834,  3.682574E+01, -1.566430E+01
6835,  2.455526E+01, -1.562122E+01
6836,  2.959248E+01, -1.566212E+01
6837,  2.567100E+01, -1.566239E+01
6838,  3.043953E+01, -1.564088E+01
6839,  2.121866E+01, -1.566413E+01
6840,  2.537796E+01, -1.566490E+01
6841,  3.474496E+01, -1.559893E+01
6842,  4.185941E+00, -1.566260E+01
6843,  8.134314E-01, -1.566601E+01
6844, -4.833349E+01, -1.557332E+01
6845,  3.241459E+01, -1.565896E+01
6846,  2.690265E+01, -1.566285E+01
6847,  1.984720E+01, -1.566047E+01
6848,  2.581853E+01, -1.561915E+01
6849,  9.846064E+00, -1.566518E+01
6850,  7.026382E+00, -1.566473E+01
6851, -9.906345E+00, -1.560192E+01
6852, -8.238242E+01, -1.561487E+01
6853, -3.581796E+01, -1.566361E+01
6854, -2.874063E+01, -1.566549E+01
6855, -1.254927E+01, -1.563994E+01
6856,  1.100634E+01, -1.565810E+01
6857,  1.698981E+01, -1.566310E+01
6858,  1.712784E+01, -1.566000E+01
6859,  2.906668E+01, -1.566159E+01
6860,  1.007433E+01, -1.566108E+01
6861,  1.526229E+01, -1.564782E+01
6862,  1.480078E+01, -1.565478E+01
6863,  1.896837E+01, -1.565880E+01
6864, -5.958436E+01, -1.559998E+01
6865, -5.796501E+01, -1.561201E+01
6866, -2.944299E+01, -1.565937E+01
6867, -2.591583E+01, -1.566532E+01
6868, -1.242391E+01, -1.565094E+01
6869, -4.339450E+01, -1.565016E+01
6870, -1.761242E+01, -1.566430E+01
6871, -4.269704E+00, -1.566300E+01
6872,  9.226397E+00, -1.563654E+01
6873,  2.617215E+00, -1.566178E+01
6874,  2.009491E+00, -1.565334E+01
6875,  1.930362E+01, -1.566201E+01
6876,  7.623801E+00, -1.565097E+01
6877, -6.902222E+01, -1.563417E+01
6878,  6.304227E+01, -1.565084E+01
6879,  7.908851E+01, -1.565088E+01
6880,  2.149494E+00, -1.566426E+01
6881,  5.188793E+00, -1.566525E+01
6882,  2.122833E+01, -1.564655E+01
6883,  1.636560E+01, -1.566304E+01
6884,  1.030632E+01, -1.566271E+01
6885,  1.247243E+01, -1.559871E+01
6886, -1.129415E+00, -1.566300E+01
6887,  1.386413E+01, -1.565949E+01
6888,  1.674958E+01, -1.563766E+01
6889,  2.199116E+00, -1.566468E+01
6890,  1.728863E+01, -1.566352E+01
6891,  6.094743E+01, -1.554482E+01
6892,  4.651013E+01, -1.560330E+01
6893,  2.426397E+01, -1.566216E+01
6894,  2.040699E+01, -1.566624E+01
6895,  7.946672E+00, -1.566220E+01
6896,  1.569449E+01, -1.565926E+01
6897,  1.892204E+00, -1.565161E+01
6898,  2.403682E+01, -1.565915E+01
6899,  2.288125E+01, -1.566132E+01
6900,  1.001621E+01, -1.566295E+01
6901,  2.723715E+01, -1.566015E+01
6902,  1.929625E+01, -1.565816E+01
6903,  2.696150E+01, -1.566276E+01
6904,  2.410234E+01, -1.560707E+01
6905,  1.079838E+02, -1.556872E+01
6906, -3.121298E+01, -1.560602E+01
6907,  9.062838E+00, -1.565302E+01
6908,  2.146670E+01, -1.566664E+01
6909,  1.799640E+01, -1.566584E+01
6910,  1.929495E+01, -1.564692E+01
6911,  3.356297E+01, -1.565651E+01
6912,  3.196152E+01, -1.566600E+01
6913,  2.279534E+01, -1.565917E+01
6914,  3.887938E+01, -1.565142E+01
6915,  2.683596E+01, -1.566570E+01
6916,  1.502735E+01, -1.565640E+01
6917,  4.174405E+01, -1.564699E+01
6918,  3.589273E+01, -1.565174E+01
6919,  1.498129E+01, -1.566177E+01
6920,  3.101019E+01, -1.566476E+01
6921,  2.862891E+01, -1.562424E+01
6922,  3.240187E+01, -1.566515E+01
6923, -3.605468E+01, -1.564618E+01
6924,  3.964091E+00, -1.566383E+01
6925,  2.948944E+00, -1.566188E+01
6926,  5.776276E+00, -1.564323E+01
6927,  1.107276E+01, -1.566429E+01
6928,  8.981949E+00, -1.565628E+01
6929, -3.519897E+00, -1.563482E+01
6930,  1.410464E+02, -1.558446E+01
6931, -4.921560E+01, -1.565227E+01
6932, -2.687331E+01, -1.566108E+01
6933, -5.494614E+00, -1.565390E+01
6934, -5.601705E+00, -1.566657E+01
6935, -2.990174E+00, -1.566402E+01
6936, -2.068443E-02, -1.562930E+01
6937, -2.293700E+00, -1.566255E+01
6938,  5.513584E+00, -1.565441E+01
6939, -2.723532E+01, -1.565477E+01
6940,  1.898669E+01, -1.565613E+01
6941,  2.999271E+01, -1.565278E+01
6942,  1.876605E+01, -1.566446E+01
6943,  6.144560E+00, -1.561192E+01
6944,  1.829736E+01, -1.566669E+01
6945, -9.726130E+00, -1.562382E+01
6946,  7.659720E+01, -1.564242E+01
6947,  9.398988E+00, -1.565787E+01
6948,  6.158113E+00, -1.566731E+01
6949,  2.221329E+01, -1.561422E+01
6950,  3.280354E+01, -1.565669E+01
6951,  1.666638E+01, -1.564783E+01
6952,  9.206984E+00, -1.562547E+01
6953,  8.287812E+00, -1.566494E+01
6954,  2.644020E+01, -1.566011E+01
6955,  3.169151E+01, -1.565130E+01
6956,  2.513597E+01, -1.566592E+01
6957,  2.715948E+01, -1.564322E+01
6958,  9.716969E+01, -1.563960E+01
6959,  2.824177E+00, -1.565866E+01
6960,  1.748997E+01, -1.566041E+01
6961,  3.004584E+01, -1.564798E+01
6962,  3.505905E+01, -1.566687E+01
6963,  1.530990E+01, -1.562632E+01
6964,  1.847670E+01, -1.566278E+01
6965,  1.727371E+01, -1.566354E+01
6966,  1.825948E+01, -1.565061E+01
6967,  1.814393E+01, -1.566198E+01
6968,  1.533210E+01, -1.565040E+01
6969,  2.287172E+01, -1.564910E+01
6970,  1.133752E+01, -1.565499E+01
6971,  2.438422E+01, -1.565897E+01
6972, -5.822378E+00, -1.563732E+01
6973,  1.118000E+02, -1.557507E+01
6974,  8.473112E+01, -1.564364E+01
6975,  4.487101E+01, -1.566410E+01
6976,  3.768840E+01, -1.566580E+01
6977,  3.299695E+01, -1.566323E+01
6978,  3.453485E+01, -1.566376E+01
6979,  3.714170E+01, -1.566449E+01
6980,  3.102443E+01, -1.566585E+01
6981,  3.260865E+01, -1.563931E+01
6982,  4.993616E+01, -1.565231E+01
6983,  2.128633E+01, -1.566601E+01
6984,  2.661596E+01, -1.565845E+01
6985, -1.172756E+01, -1.565507E+01
6986,  1.606186E+01, -1.566282E+01
6987,  1.352900E+01, -1.560934E+01
6988, -3.488046E+01, -1.566213E+01
6989,  2.467924E+01, -1.562694E+01
6990,  1.845757E+01, -1.566475E+01
6991,  1.000161E+01, -1.566609E+01
6992, -8.058496E+00, -1.556182E+01
6993,  2.327118E+01, -1.565928E+01
6994,  1.118985E+01, -1.566486E+01
6995,  1.411593E+01, -1.565870E+01
6996,  3.240841E+01, -1.565522E+01
6997,  1.692108E+01, -1.566313E+01
6998,  1.660403E+01, -1.565793E+01
6999,  3.635819E+01, -1.564916E+01
7000,  1.961087E+00, -1.566604E+01
7001,  1.134847E+01, -1.561615E+01
7002,  2.094931E+01, -1.566396E+01
7003,  4.673757E+00, -1.566483E+01
7004, -1.177187E+01, -1.557673E+01
7005, -4.346532E+01, -1.564754E+01
7006, -1.842543E+01, -1.565998E+01
7007, -2.324722E+01, -1.565172E+01
7008, -2.332813E+01, -1.565495E+01
7009,  7.894514E+00, -1.566637E+01
7010,  6.329257E+00, -1.560303E+01
7011,  1.161753E+01, -1.564965E+01
7012,  1.072282E+01, -1.566541E+01
7013,  9.693041E+00, -1.565921E+01
7014,  1.423185E+01, -1.565021E+01
7015,  3.712546E+00, -1.566541E+01
7016,  1.573559E+01, -1.561805E+01
7017,  4.630558E+00, -1.566094E+01
7018, -2.098436E+00, -1.565989E+01
7019,  4.346817E+01, -1.563430E+01
7020,  1.202046E+02, -1.559310E+01
7021, -1.526135E+00, -1.566457E+01
7022, -3.791677E+00, -1.566572E+01
7023,  9.338754E+00, -1.563816E+01
7024, -2.590997E+00, -1.566041E+01
7025,  3.211836E+00, -1.566595E+01
7026,  1.151447E+00, -1.562483E+01
7027, -1.101095E+01, -1.565959E+01
7028,  4.728739E+00, -1.566232E+01
7029,  1.529579E+01, -1.563567E+01
7030,  1.646500E+01, -1.566139E+01
7031,  5.872049E+00, -1.566406E+01
7032,  1.468204E+01, -1.562027E+01
7033, -4.101513E+01, -1.565312E+01
7034,  1.323877E+01, -1.566579E+01
7035,  7.883825E+00, -1.565891E+01
7036,  4.514647E+01, -1.562431E+01
7037,  9.182457E-01, -1.566081E+01
7038,  1.400332E+01, -1.566539E+01
7039, -1.286589E+00, -1.563511E+01
7040,  2.486575E+00, -1.566500E+01
7041,  3.818128E+00, -1.564830E+01
7042,  2.086628E+01, -1.566263E+01
7043,  1.127212E+01, -1.565367E+01
7044,  1.386908E+01, -1.564007E+01
7045, -7.617464E+00, -1.563992E+01
7046,  8.611917E+00, -1.566432E+01
7047,  5.945769E+00, -1.565932E+01
7048,  6.018460E+00, -1.566251E+01
7049,  7.641274E+00, -1.566042E+01
7050,  1.499104E+01, -1.562923E+01
7051,  5.988019E+00, -1.565450E+01
7052,  3.344992E+00, -1.566471E+01
7053,  1.386821E+01, -1.562164E+01
7054,  1.227429E+01, -1.566320E+01
7055,  6.451228E+00, -1.566385E+01
7056,  1.369756E+00, -1.560349E+01
7057,  1.860880E+01, -1.566352E+01
7058,  1.613694E+00, -1.566353E+01
7059,  7.921369E+00, -1.566272E+01
7060,  1.496956E+01, -1.565340E+01
7061,  1.552666E+01, -1.566285E+01
7062,  1.943526E+01, -1.564371E+01
7063, -8.680910E+01, -1.551024E+01
7064, -4.174115E+01, -1.566343E+01
7065, -2.748419E+01, -1.566583E+01
7066, -2.411036E+01, -1.566387E+01
7067, -3.189260E+01, -1.566445E+01
7068, -1.993198E+01, -1.566324E+01
7069, -1.501628E+01, -1.566480E+01
7070, -1.317245E+01, -1.561144E+01
7071,  6.958103E+00, -1.566181E+01
7072, -1.609777E-01, -1.566172E+01
7073, -1.205342E+00, -1.561327E+01
7074,  2.169470E+01, -1.565980E+01
7075,  1.226001E+01, -1.566337E+01
7076,  1.920300E+01, -1.554394E+01
7077, -9.444116E+00, -1.565034E+01
7078, -4.292294E+00, -1.566487E+01
7079, -7.481899E+00, -1.566494E+01
7080,  1.289976E+01, -1.557029E+01
7081, -1.079053E+01, -1.566117E+01
7082,  9.372782E+00, -1.566295E+01
7083,  2.631871E+01, -1.566020E+01
7084,  8.141032E+00, -1.554967E+01
7085,  3.311462E+01, -1.560943E+01
7086, -1.197173E+01, -1.566541E+01
7087, -2.162177E+00, -1.566622E+01
7088,  2.633882E+01, -1.565238E+01
7089, -3.393962E+01, -1.566339E+01
7090, -1.116631E+01, -1.565582E+01
7091, -5.076768E+00, -1.566679E+01
7092,  5.174712E-01, -1.566338E+01
7093,  2.179574E+01, -1.554036E+01
7094,  2.141134E+01, -1.565379E+01
7095, -3.674124E+01, -1.563439E+01
7096,  4.905886E+00, -1.566481E+01
7097, -2.861624E+00, -1.566119E+01
7098,  1.229949E+01, -1.565442E+01
7099,  1.290635E+01, -1.566068E+01
7100,  9.949219E+00, -1.564507E+01
7101,  1.822486E+01, -1.566275E+01
7102,  1.523296E+01, -1.563373E+01
7103,  1.486356E+02, -1.560505E+01
7104,  9.345980E+00, -1.566083E+01
7105,  7.894849E+01, -1.562301E+01
7106,  1.100694E+01, -1.566309E+01
7107,  9.520292E+00, -1.566601E+01
7108, -1.079176E+01, -1.562066E+01
7109,  9.608757E+00, -1.565887E+01
7110,  6.718770E+00, -1.566667E+01
7111,  7.479587E+00, -1.566309E+01
7112,  1.445528E+01, -1.562012E+01
7113,  4.344048E+00, -1.566065E+01
7114,  5.665853E+00, -1.566661E+01
7115,  1.602169E+01, -1.563872E+01
7116,  8.946579E+01, -1.560872E+01
7117, -3.946896E+01, -1.566217E+01
7118, -3.787146E+01, -1.565538E+01
7119, -3.058175E+01, -1.566398E+01
7120, -2.326241E+01, -1.566286E+01
7121, -7.791295E+00, -1.565159E+01
7122, -1.271641E+01, -1.566469E+01
7123,  4.039320E+00, -1.562139E+01
7124, -3.071186E+00, -1.566266E+01
7125, -1.692236E+01, -1.565152E+01
7126, -2.118790E-01, -1.566447E+01
7127, -4.446791E+00, -1.566752E+01
7128,  3.949072E+01, -1.564214E+01
7129, -5.536147E+01, -1.564034E+01
7130, -3.323307E+01, -1.564163E+01
7131, -3.760466E+01, -1.566274E+01
7132, -3.520240E+01, -1.566515E+01
7133, -3.675981E+01, -1.562326E+01
7134, -2.162124E+01, -1.565578E+01
7135, -7.504416E+01, -1.561737E+01
7136, -2.395105E+01, -1.565977E+01
7137, -1.130806E+01, -1.566537E+01
7138, -1.861345E+01, -1.561545E+01
7139, -9.407195E+00, -1.566085E+01
7140, -1.027238E+01, -1.566572E+01
7141, -1.930721E+01, -1.556861E+01
7142, -1.855496E+01, -1.566528E+01
7143, -1.362153E+01, -1.565481E+01
7144, -2.945477E+01, -1.566241E+01
7145,  3.914721E+00, -1.565756E+01
7146, -7.667435E+01, -1.564472E+01
7147, -2.373684E+02, -1.529651E+01
7148,  3.437551E+01, -1.565878E+01
7149,  3.958478E+01, -1.566606E+01
7150,  4.066159E+01, -1.566605E+01
7151,  3.473855E+01, -1.566587E+01
7152,  3.139079E+01, -1.563556E+01
7153,  2.469158E+01, -1.566473E+01
7154,  2.131553E+01, -1.566385E+01
7155,  3.843755E+01, -1.561534E+01
7156,  1.141129E+01, -1.566233E+01
7157,  1.315135E+01, -1.566431E+01
7158,  1.539951E+01, -1.561246E+01
7159,  1.432310E+01, -1.566136E+01
7160,  1.803333E+01, -1.566224E+01
7161,  1.299974E+01, -1.562447E+01
7162,  1.566469E+01, -1.565768E+01
7163, -1.801124E+01, -1.565966E+01
7164,  2.002095E+00, -1.565121E+01
7165,  5.654968E+00, -1.566113E+01
7166,  4.796844E+00, -1.565474E+01
7167,  1.771561E+00, -1.564165E+01
7168,  1.418930E+01, -1.566493E+01
7169,  1.049488E+01, -1.565312E+01
7170, -3.728589E+01, -1.565488E+01
7171,  8.246457E+01, -1.561722E+01
7172, -1.774640E+01, -1.566211E+01
7173, -1.746152E+01, -1.566441E+01
7174, -6.902335E+00, -1.566427E+01
7175,  1.609924E-01, -1.558516E+01
7176, -9.668390E+00, -1.566429E+01
7177, -5.691304E+00, -1.566442E+01
7178, -5.516703E+00, -1.565924E+01
7179, -1.816567E+00, -1.566459E+01
7180, -4.737200E+00, -1.566005E+01
7181, -9.067671E-02, -1.565537E+01
7182,  4.547886E+01, -1.564634E+01
7183, -4.516724E+01, -1.564571E+01
7184, -2.433618E+01, -1.565565E+01
7185, -2.445864E+01, -1.566026E+01
7186, -1.624483E+01, -1.563804E+01
7187, -1.483693E+01, -1.566362E+01
7188, -8.482957E+00, -1.564221E+01
7189, -4.789384E+00, -1.566236E+01
7190, -5.948061E+00, -1.565968E+01
7191, -3.047963E+01, -1.564339E+01
7192, -2.674922E+01, -1.566565E+01
7193, -5.928868E+00, -1.565791E+01
7194, -3.221979E+01, -1.563487E+01
7195, -1.321840E+01, -1.565691E+01
7196, -9.168962E+00, -1.566284E+01
7197, -5.237469E+00, -1.563941E+01
7198, -2.392932E+00, -1.566309E+01
7199,  4.399926E-01, -1.565292E+01
7200, -4.432685E+01, -1.563260E+01
7201, -2.160609E+00, -1.566457E+01
7202, -3.784799E-01, -1.566316E+01
7203, -2.805914E+01, -1.564179E+01
7204,  4.935180E+00, -1.566430E+01
7205, -4.511290E+01, -1.553130E+01
7206, -8.417428E+00, -1.565194E+01
7207, -1.575638E-02, -1.566392E+01
7208, -2.435436E+00, -1.566307E+01
7209,  8.341271E+00, -1.560300E+01
7210, -2.851262E+00, -1.566294E+01
7211, -1.112884E+01, -1.566201E+01
7212, -9.252410E+00, -1.563235E+01
7213, -1.246345E+00, -1.566445E+01
7214,  1.225393E+00, -1.563846E+01
7215,  1.048332E+02, -1.560183E+01
7216,  6.218169E+01, -1.565018E+01
7217, -2.138541E+01, -1.565741E+01
7218, -2.672393E+01, -1.566220E+01
7219, -2.581160E+01, -1.566558E+01
7220, -1.280396E+01, -1.565877E+01
7221, -1.666562E+01, -1.566666E+01
7222, -1.527516E+01, -1.566366E+01
7223, -2.684258E+01, -1.565064E+01
7224, -1.955302E+00, -1.566132E+01
7225, -4.659081E+00, -1.565359E+01
7226, -6.623785E+00, -1.566415E+01
7227,  2.211348E+01, -1.561697E+01
7228, -4.655347E+01, -1.561954E+01
7229, -3.064753E+01, -1.563065E+01
7230, -3.092595E+01, -1.566435E+01
7231, -2.974302E+01, -1.566503E+01
7232, -2.073955E+01, -1.560031E+01
7233, -8.394101E+00, -1.566066E+01
7234, -1.652564E+01, -1.566639E+01
7235, -9.754973E+00, -1.563109E+01
7236, -1.167073E+00, -1.566196E+01
7237,  3.187630E+00, -1.566488E+01
7238,  4.400067E+01, -1.562871E+01
7239, -5.180133E+01, -1.564057E+01
7240,  2.605605E+01, -1.566054E+01
7241,  2.573647E+01, -1.566419E+01
7242,  1.459785E+01, -1.563568E+01
7243,  6.328784E+00, -1.566228E+01
7244,  8.479510E+00, -1.566690E+01
7245, -1.117353E+01, -1.561486E+01
7246, -1.395416E+01, -1.565423E+01
7247,  3.518759E+00, -1.565237E+01
7248,  7.897864E+00, -1.566328E+01
7249,  3.805649E+00, -1.566252E+01
7250, -3.029770E+01, -1.564902E+01
7251, -6.813960E+00, -1.566541E+01
7252, -5.826225E-01, -1.566218E+01
7253,  4.877157E+01, -1.563231E+01
7254, -4.554834E+01, -1.563972E+01
7255, -1.509250E+01, -1.566097E+01
7256, -6.289922E+00, -1.566521E+01
7257, -1.186044E+01, -1.566475E+01
7258,  6.321384E+00, -1.566567E+01
7259, -6.484926E+00, -1.566248E+01
7260, -5.790843E+00, -1.566738E+01
7261, -1.387679E+01, -1.566326E+01
7262, -1.236382E+01, -1.556232E+01
7263, -1.823925E+01, -1.565876E+01
7264,  8.163524E+00, -1.566575E+01
7265,  7.606936E+00, -1.564975E+01
7266, -3.874772E+01, -1.564253E+01
7267, -7.660886E+00, -1.566493E+01
7268, -3.680180E+00, -1.566420E+01
7269, -7.758644E+00, -1.564559E+01
7270, -1.937538E+00, -1.565699E+01
7271,  7.196056E+00, -1.566607E+01
7272, -7.904478E+00, -1.564761E+01
7273,  9.768262E+01, -1.565490E+01
7274, -1.656126E+01, -1.564919E+01
7275,  6.051800E+01, -1.565544E+01
7276,  3.897955E+01, -1.566499E+01
7277,  3.546472E+01, -1.566392E+01
7278,  1.857289E+01, -1.566711E+01
7279,  1.167528E+01, -1.566362E+01
7280,  1.667552E+01, -1.564438E+01
7281,  5.898782E+00, -1.566223E+01
7282,  8.606216E+00, -1.565897E+01
7283,  5.153910E+01, -1.565014E+01
7284,  1.176511E+01, -1.566523E+01
7285,  1.020845E+01, -1.564062E+01
7286, -7.644020E+01, -1.564672E+01
7287,  2.163488E+01, -1.565421E+01
7288,  2.617500E+01, -1.566431E+01
7289,  9.784472E+00, -1.564950E+01
7290,  2.986646E+00, -1.566432E+01
7291,  3.053969E+00, -1.565991E+01
7292, -1.017245E+01, -1.565396E+01
7293,  2.096202E+00, -1.566136E+01
7294, -9.095594E+01, -1.558208E+01
7295, -6.234937E+01, -1.566267E+01
7296, -7.624580E+01, -1.566076E+01
7297, -4.959687E+01, -1.566377E+01
7298, -4.391791E+01, -1.566364E+01
7299, -2.868806E+01, -1.564824E+01
7300, -2.116021E+01, -1.566314E+01
7301, -2.072555E+01, -1.566066E+01
7302,  8.941845E+00, -1.566253E+01
7303, -2.314912E+00, -1.566047E+01
7304, -1.002447E+01, -1.565988E+01
7305,  7.669124E+00, -1.563609E+01
7306,  5.057169E+01, -1.564027E+01
7307,  1.164739E+01, -1.566535E+01
7308,  1.851247E+01, -1.566076E+01
7309,  1.358054E+00, -1.566436E+01
